,DEPARTAMENTO,MUNICIPIO,CODIGO REGISTRO,FECHA REGISTRO,CAEB_SEP,CIRC,NOMBRE DE LA UNIDAD
10819,COCHABAMBA,COLCAPIRHUA,0309050382,2020-07-05,28920,4,TALLER MECANICO MOLINA
10820,LA PAZ,EL ALTO,0201043963,2020-07-06,15419,4,PONQPAST S.R.L.
10821,COCHABAMBA,COCHABAMBA,0301011183,2020-07-06,15411,4,PANADERIA BENIGNA ROJAS DE JESUS
10822,COCHABAMBA,COCHABAMBA,0301011187,2020-07-06,15411,4,PANADERIA INTEGRAL
10823,LA PAZ,EL ALTO,0201043964,2020-07-06,26950,3,QUIMICA INDUSTRIAL IBEROAMERICANA SRL
10824,COCHABAMBA,COCHABAMBA,0301011185,2020-07-06,15411,4,PANADERIA DON PANCHO
10825,COCHABAMBA,COCHABAMBA,0301011184,2020-07-06,15411,4,PANADERIA CELINDA PERALTA RODRIGUEZ
10826,COCHABAMBA,COCHABAMBA,0301011186,2020-07-06,15411,4,PANADERIA LUPITA
10827,COCHABAMBA,COCHABAMBA,0301011189,2020-07-07,15411,4,PANADERIA COSMOS
10828,COCHABAMBA,COCHABAMBA,0301011188,2020-07-07,15411,4,PANADERIA LA VILLITA
10829,COCHABAMBA,COCHABAMBA,0301011192,2020-07-07,15411,4,PANADERIA DOÑA ROSALIA
10830,COCHABAMBA,COCHABAMBA,0301011191,2020-07-07,15411,4,PANADERIA VICTORIA
10831,COCHABAMBA,COCHABAMBA,0301011190,2020-07-07,15411,4,PANADERIA PAN DE VIDA
10832,COCHABAMBA,COCHABAMBA,0301011196,2020-07-09,15411,4,PANADERIA SAN MATEO
10833,COCHABAMBA,COCHABAMBA,0301011195,2020-07-09,15411,4,PANADERIA SAN NICOLAS
10834,COCHABAMBA,COCHABAMBA,0301011194,2020-07-09,15411,4,PANADERIA SAN NICOLA
10835,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001934,2020-07-10,15499,4,ORMOLO TREBOL S.R.L.
10836,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001933,2020-07-10,18102,4,TERMOPLASTBOL
10837,LA PAZ,EL ALTO,0201042964,2020-07-13,24242,4,PROLIMPO (PRODUCTOS DE LIMPIEZA TORREZ)
10838,COCHABAMBA,COCHABAMBA,0301011198,2020-07-14,15411,4,"Panadería ""BELÉN"""
10839,COCHABAMBA,COCHABAMBA,0301011197,2020-07-14,15411,4,"Panadería ""San Andrés"""
10840,COCHABAMBA,COCHABAMBA,0301011193,2020-07-14,15411,4,"PANADERIA Y REPOSTERIA ""EL BAGUETTE"""
10841,COCHABAMBA,COCHABAMBA,0301011193,2020-07-14,15419,4,"PANADERIA Y REPOSTERIA ""EL BAGUETTE"""
10842,COCHABAMBA,COCHABAMBA,0301011193,2020-07-14,15412,4,"PANADERIA Y REPOSTERIA ""EL BAGUETTE"""
10843,COCHABAMBA,COCHABAMBA,0301010268,2020-07-14,36104,4,FABRICA DE COLCHONES JUANITA
10844,LA PAZ,EL ALTO,0201042920,2020-07-15,15411,4,PANADERIA SAMO
10845,LA PAZ,EL ALTO,0201042968,2020-07-15,15432,4,FABRICA NACIONAL DE CHOCOLATES AGUILA S.R.L.
10846,COCHABAMBA,COCHABAMBA,0301011200,2020-07-16,15542,4,Agua de mesa PILCOMAYO
10847,COCHABAMBA,COCHABAMBA,0301011199,2020-07-16,24290,4,"PROCESADORA DE SULFATO DE COBRE ""QUIMICOB"""
10848,COCHABAMBA,COCHABAMBA,0301010633,2020-07-17,22220,4,Red & Blue Impresores
10849,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001936,2020-07-20,28920,4,PATIO TALLER INTEGRADORA
10850,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001937,2020-07-20,15411,4,"PANADERIA ""SAN ALBERTO"""
10851,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001233,2020-07-20,28999,4,SERVICIOS INDUSTRIALES MEKBOL
10852,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001233,2020-07-20,28920,4,SERVICIOS INDUSTRIALES MEKBOL
10853,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000507,2020-07-20,15314,4,NACIONAL DE ALIMENTOS S.R.L.
10854,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000031,2020-07-20,24230,3,LABORATORIOS S.A. PLANTA INDUSTRIAL
10855,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000031,2020-07-20,22210,3,LABORATORIOS S.A. PLANTA INDUSTRIAL
10856,LA PAZ,EL ALTO,0201043966,2020-07-20,15411,4,PANADERIA EMANUEL
10857,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001937,2020-07-20,15419,4,"PANADERIA ""SAN ALBERTO"""
10858,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001935,2020-07-20,28920,4,PATIO TALLER IRPAVI
10859,LA PAZ,EL ALTO,0201043967,2020-07-21,,4,LA PREDILECTA
10860,LA PAZ,EL ALTO,0201043968,2020-07-27,18102,4,LUISATOS S.R.L.
10861,COCHABAMBA,COCHABAMBA,0301011201,2020-07-28,15411,4,PANADERÍA SANTIAGO
10862,SANTA CRUZ,PORTACHUELO,0706010115,2020-07-28,26920,4,FABRICA DE LOSETAS LOS PIEDREROS
10863,LA PAZ,EL ALTO,0201042957,2020-07-28,17113,4,TEJIDOS VERATEX
10864,COCHABAMBA,COLCAPIRHUA,0309050184,2020-07-29,37200,4,ORGANICA DEL SUR S.R.L.
10865,COCHABAMBA,COLCAPIRHUA,0309050184,2020-07-29,15320,4,ORGANICA DEL SUR S.R.L.
10866,COCHABAMBA,COLCAPIRHUA,0309050184,2020-07-29,15314,4,ORGANICA DEL SUR S.R.L.
10867,LA PAZ,EL ALTO,0201040718,2020-07-29,15113,4,EMBUTIDOS MANWIL TICONA SRL
10868,LA PAZ,EL ALTO,0201043969,2020-07-30,28110,4,METAL MECANICA HORMAQ
10869,LA PAZ,EL ALTO,0201042987,2020-07-31,15411,4,PANIFICADORA EL PAN TRES ESPIGAS
10870,LA PAZ,EL ALTO,0201042987,2020-07-31,15419,4,PANIFICADORA EL PAN TRES ESPIGAS
10871,LA PAZ,EL ALTO,0201043970,2020-08-03,15411,4,PANADERIA MANUEL
10872,COCHABAMBA,COCHABAMBA,0301011202,2020-08-04,15411,4,PANADERIA LOVERA
10873,COCHABAMBA,COLCAPIRHUA,0309050184,2020-08-05,15314,4,ORGANICA DEL SUR S.R.L.
10874,COCHABAMBA,COLCAPIRHUA,0309050184,2020-08-05,15320,4,ORGANICA DEL SUR S.R.L.
10875,COCHABAMBA,COCHABAMBA,0301011203,2020-08-05,28110,4,"CERRAJERÍA ""JHON"""
10876,COCHABAMBA,COLCAPIRHUA,0309050184,2020-08-05,37200,4,ORGANICA DEL SUR S.R.L.
10877,COCHABAMBA,COCHABAMBA,0301011204,2020-08-07,22210,4,"""CORRALES IMPRESORES"""
10878,COCHABAMBA,COCHABAMBA,0301010454,2020-08-07,22210,4,"IMPRENTA ""MAR MAD"""
10879,LA PAZ,EL ALTO,0201043972,2020-08-11,15411,4,PANADERIA BUEN CASERO
10880,LA PAZ,EL ALTO,0201043972,2020-08-11,15419,4,PANADERIA BUEN CASERO
10881,COCHABAMBA,PUERTO VILLARROEL,0312050172,2020-08-11,36101,4,CARPINTERÍA HIGUERA
10882,LA PAZ,EL ALTO,0201042988,2020-08-12,15411,4,PANADERIA SAN ANTONIO
10883,COCHABAMBA,COLCAPIRHUA,0309050382,2020-08-13,28920,4,TALLER MECANICO MOLINA
10884,COCHABAMBA,COLCAPIRHUA,0309050383,2020-08-17,15543,4,CIENCIA INNOVACION Y NUTRICION
10885,COCHABAMBA,COCHABAMBA,0301011205,2020-08-17,22210,4,IMPRENTA LIVE GRAPHYCS
10886,COCHABAMBA,COLCAPIRHUA,0309050384,2020-08-18,20100,4,SERRADERO Y BARRACA COLQUE
10887,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011278,2020-08-19,24120,2,"Fábrica de húmicos, fulvicos, fungicidas y plaguicidas - Nanotech Bolivia S.R.L."
10888,COCHABAMBA,COCHABAMBA,0301010728,2020-08-19,25209,4,PLASTICOS MUNDIAL
10889,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011278,2020-08-19,24210,2,"Fábrica de húmicos, fulvicos, fungicidas y plaguicidas - Nanotech Bolivia S.R.L."
10890,BENI,GUAYARAMERIN,0802020054,2020-08-20,15133,4,ASOCIACION DE PRODUCTORES AGRICOLAS FORESTALES INTEGRALES COMUNIDAD 18 DE JUNIO
10891,COCHABAMBA,COCHABAMBA,0301011206,2020-08-20,22210,4,IMPRENTA MAG BEARS MARCO ANTONIO ALCOZER
10892,LA PAZ,EL ALTO,0201043974,2020-08-26,15411,4,PANADERIA LAURA
10893,LA PAZ,EL ALTO,0201043974,2020-08-26,15419,4,PANADERIA LAURA
10894,LA PAZ,EL ALTO,0201042998,2020-08-27,15419,4,"INDUSTRIA DE PROCESADORA DE ALIMENTOS INPROAL ""GORDITO BOOM"""
10895,LA PAZ,EL ALTO,0201043975,2020-08-27,15419,4,HORNO DE PANIFICACION CAMPOS
10896,LA PAZ,EL ALTO,0201042998,2020-08-27,15411,4,"INDUSTRIA DE PROCESADORA DE ALIMENTOS INPROAL ""GORDITO BOOM"""
10897,LA PAZ,EL ALTO,0201043975,2020-08-27,15411,4,HORNO DE PANIFICACION CAMPOS
10898,COCHABAMBA,COLCAPIRHUA,0309050385,2020-08-28,28920,4,TALLER MECANICO VOLVO
10899,TARIJA,EL PUENTE,0605020001,2020-08-28,26941,2,PLANTA DE CEMENTO EL PUENTE
10900,TARIJA,EL PUENTE,0605020001,2020-08-28,26941,2,PLANTA DE CEMENTO EL PUENTE
10901,LA PAZ,EL ALTO,0201043115,2020-08-31,15411,4,"PANADERIA ""COSMOS 79"""
10902,LA PAZ,EL ALTO,0201043976,2020-08-31,15411,4,"PANIFICADORA ""PAN'DA"""
10903,LA PAZ,EL ALTO,0201043155,2020-08-31,15411,4,"PANADERIA ""HORIZONTES"""
10904,LA PAZ,EL ALTO,0201041417,2020-08-31,15411,4,HORNO DE PANIFICACION SAN CRISTOBAL
10905,LA PAZ,EL ALTO,0201040507,2020-08-31,15411,4,PANADERIA ELY
10906,LA PAZ,EL ALTO,0201043172,2020-08-31,15411,4,PANADERIA NAVARRO
10907,LA PAZ,EL ALTO,0201041276,2020-08-31,15411,4,PANADERIA FREDDY
10908,LA PAZ,EL ALTO,0201041070,2020-08-31,15411,4,HORNO DE PANIFICACION GARCIA
10909,LA PAZ,EL ALTO,0201042906,2020-08-31,15411,4,PANADERIA WARA
10910,LA PAZ,EL ALTO,0201041348,2020-08-31,15411,4,HORNO DE PANIFICACION DON RODO
10911,LA PAZ,EL ALTO,0201041129,2020-08-31,15411,4,"PANIFICADORA ""AROMEÑO"""
10912,COCHABAMBA,PUERTO VILLARROEL,0312050018,2020-08-31,20220,4,"CARPINTERÍA ""DAZA"""
10913,LA PAZ,EL ALTO,0201043107,2020-08-31,15411,4,"PANADERIA ""SAN FRANCISCO"""
10914,COCHABAMBA,PUERTO VILLARROEL,0312050018,2020-08-31,36101,4,"CARPINTERÍA ""DAZA"""
10915,LA PAZ,EL ALTO,0201043167,2020-08-31,15411,4,"PANADERIA ""PAN DE VIDA"""
10916,LA PAZ,EL ALTO,0201040950,2020-08-31,15411,4,"PANADERIA ""DON LUCHO"""
10917,LA PAZ,EL ALTO,0201041295,2020-08-31,15411,4,"PANADERIA ""RAMIREZ"""
10918,LA PAZ,EL ALTO,0201043977,2020-08-31,28920,4,METAL MECANICA GOMMET
10919,LA PAZ,EL ALTO,0201043169,2020-08-31,15411,4,"PANADERIA ""DON DOMINGO"""
10920,LA PAZ,EL ALTO,0201041106,2020-08-31,15411,4,"PANADERIA ""LEO"""
10921,LA PAZ,EL ALTO,0201043138,2020-08-31,15411,4,PANADERIA LUQUE
10922,LA PAZ,EL ALTO,0201043189,2020-08-31,15411,4,"PANADERIA ""SAN NICOLAS"""
10923,LA PAZ,EL ALTO,0201043166,2020-08-31,15411,4,PANADERIA SAN AGUSTIN 1
10924,LA PAZ,EL ALTO,0201043977,2020-08-31,28120,4,METAL MECANICA GOMMET
10925,TARIJA,VILLA SAN LORENZO,0605010122,2020-09-01,15111,4,MATADERO MUNICIPAL SAN LORENZO
10926,POTOSI,POTOSI,0501010215,2020-09-03,15419,4,LA PIZZERIA
10927,COCHABAMBA,COLCAPIRHUA,0309050386,2020-09-03,28920,4,EMPRESA GABDIAS G.N.C.
10928,COCHABAMBA,COCHABAMBA,0301011208,2020-09-03,15314,4,"PRODUCTOS ""EL TOTOREÑO"""
10929,COCHABAMBA,PUERTO VILLARROEL,0312050173,2020-09-07,15543,4,"FABRICA DE HIELO ""FRIO SUR"""
10930,COCHABAMBA,COCHABAMBA,0301011209,2020-09-08,15492,4,SONIDAL S.R.L.
10931,COCHABAMBA,COCHABAMBA,0301011209,2020-09-08,15432,4,SONIDAL S.R.L.
10932,COCHABAMBA,COLCAPIRHUA,0309050387,2020-09-08,24111,3,PSA GASES BOLIVIA S.R.L.
10933,COCHABAMBA,COLCAPIRHUA,0309050270,2020-09-09,15330,4,VETERQUIMICA BOLIVIA S.R.L
10934,COCHABAMBA,COLCAPIRHUA,0309050388,2020-09-09,25209,4,LOPET S.R.L.
10935,COCHABAMBA,COCHABAMBA,0301011158,2020-09-09,15411,4,PANADERIA SAN NICOLAS
10936,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001016,2020-09-10,37100,4,REECICLA
10937,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001016,2020-09-10,37200,4,REECICLA
10938,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011281,2020-09-11,28920,4,TALLER MECANICO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE VEHÍCULOS - HANSA LTDA.
10939,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011280,2020-09-11,26990,3,Alfa Natural SRL
10940,COCHABAMBA,COCHABAMBA,0301011210,2020-09-15,25209,4,EMPACAR S.A
10941,COCHABAMBA,COCHABAMBA,0301011210,2020-09-15,37200,4,EMPACAR S.A
10942,LA PAZ,EL ALTO,0201040626,2020-09-18,15411,4,"PANADERIA ""SOL NACIENTE"""
10943,SANTA CRUZ,MONTERO,0710010671,2020-09-18,34300,4,HIDROCAR CAMACHO
10944,SANTA CRUZ,MONTERO,0710010670,2020-09-18,15411,4,PANADERIA GUTIERREZ
10945,LA PAZ,EL ALTO,0201043980,2020-09-18,15411,4,"PANADERIA ""PAN DEL CIELO"""
10946,LA PAZ,EL ALTO,0201041984,2020-09-18,15411,4,"HORNO DE PANIFICACION ""DAZA RAMOS"""
10947,LA PAZ,EL ALTO,0201041582,2020-09-18,15411,4,"PANADERIA ""CONDOR"""
10948,LA PAZ,EL ALTO,0201043074,2020-09-18,15411,4,"PANADERIA ""SALINAS"""
10949,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000089,2020-09-18,21099,4,WILED PAPER S.R.L.
10950,SANTA CRUZ,MONTERO,0710010671,2020-09-18,25190,4,HIDROCAR CAMACHO
10951,LA PAZ,EL ALTO,0201040630,2020-09-18,15411,4,"PANADERIA ""SAN LUCAS"""
10952,LA PAZ,EL ALTO,0201041142,2020-09-18,15411,4,"PANADERIA ""AURORA"""
10953,LA PAZ,EL ALTO,0201043072,2020-09-18,15411,4,PANADERIA GUTIERREZ I
10954,LA PAZ,EL ALTO,0201043066,2020-09-18,15411,4,"PANADERIA ""CAL CALA"""
10955,COCHABAMBA,COLCAPIRHUA,0309050277,2020-09-21,15313,4,GOLDEN SEEDS S.R.L.
10956,LA PAZ,EL ALTO,0201041507,2020-09-21,15411,4,"PANADERIA ""JESUS ES BUEN PASTOR"""
10957,LA PAZ,EL ALTO,0201043121,2020-09-21,15411,4,"PANADERIA ""PAN Y VIDA"""
10958,LA PAZ,EL ALTO,0201043981,2020-09-22,37200,4,UCO BOLIVIAN OIL
10959,COCHABAMBA,COCHABAMBA,0301010308,2020-09-22,36101,4,MUEBLES MOBILER
10960,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001643,2020-09-23,15542,4,GUNDLANCH INDUSRIAL COMERCIAL S.A.
10961,COCHABAMBA,COCHABAMBA,0301011211,2020-09-23,15411,4,"Panadería ""SAN FERMÍN"""
10962,LA PAZ,EL ALTO,0201043174,2020-09-23,15411,4,"PANIFICADORA ""EL REY"""
10963,LA PAZ,EL ALTO,0201041021,2020-09-23,15411,4,"PANIFICADORA ""SANTA ROSA"""
10964,COCHABAMBA,COLCAPIRHUA,0309050389,2020-09-23,20210,4,INDUSTRIA DE FIBRA DE MADERA SCH
10965,LA PAZ,EL ALTO,0201041315,2020-09-23,15411,4,"PANADERIA ""ESTEFA"""
10966,LA PAZ,EL ALTO,0201042229,2020-09-23,15411,4,"PANADERIA ""TENORIO"""
10967,LA PAZ,EL ALTO,0201043982,2020-09-23,15411,4,"PANADERIA ""SARTAWI"""
10968,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0309050376,2020-09-23,15411,4,EMPRESA
10969,LA PAZ,EL ALTO,0201043983,2020-09-24,15411,4,"PANADERIA ""EL GORDITO"""
10970,LA PAZ,EL ALTO,0201041822,2020-09-24,15411,4,"PANADERIA ""SAN NICOLAS"""
10971,LA PAZ,EL ALTO,0201040616,2020-09-24,15411,4,"PANADERIA ""PAULITA"""
10972,LA PAZ,EL ALTO,0201043120,2020-09-25,15411,4,"PANADERIA ""SAN JUAN"""
10973,POTOSI,POTOSI,0501010216,2020-09-28,15419,4,PIZZERIA PIZZADICTIVA
10974,BENI,GUAYARAMERIN,0802020055,2020-09-29,28110,4,"MATERIALES PARA LA CONSTRUCCION Y FERRETERIA ""MI CASA"""
10975,COCHABAMBA,COCHABAMBA,0301011212,2020-09-30,22220,4,Imprenta Mundo Graf
10976,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701010843,2020-09-30,15112,3,BONY SRL.
10977,COCHABAMBA,COLCAPIRHUA,0309050405,2020-10-01,28999,4,INDUSTRIA EXALTACION
10978,TARIJA,VILLA SAN LORENZO,0605010121,2020-10-01,15112,3,MATAREDERO AVICOLA CESAR CASTRILLO
10979,COCHABAMBA,COCHABAMBA,0301011213,2020-10-02,36990,4,FABOIM S.R.L.
10980,LA PAZ,EL ALTO,0201043146,2020-10-05,15411,4,"PANADERIA ""ROSA"""
10981,LA PAZ,EL ALTO,0201041068,2020-10-05,15411,4,"PANADERIA ""LA FAVORITA"""
10982,LA PAZ,EL ALTO,0201041313,2020-10-05,15411,4,"HORNO DE PANIFICACIÓN ""ISRAEL JR."""
10983,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001938,2020-10-05,15132,4,INDUSTRIAS ALVELZA-SECTOR BEBIDAS
10984,LA PAZ,EL ALTO,0201043143,2020-10-05,15411,4,"PANADERIA ""11 DE ENERO"""
10985,COCHABAMBA,COCHABAMBA,0301010791,2020-10-05,31900,4,A&DSE RAMIREZ
10986,COCHABAMBA,COLCAPIRHUA,0309050277,2020-10-06,15313,4,GOLDEN SEEDS S.R.L.
10987,COCHABAMBA,SACABA,0310010484,2020-10-06,15411,4,PANADERIA PANIFICIO SACABA
10988,COCHABAMBA,SACABA,0310010484,2020-10-06,15419,4,PANADERIA PANIFICIO SACABA
10989,COCHABAMBA,COLCAPIRHUA,0309050390,2020-10-07,28920,4,TALLER MECANICO MALDONADO
10990,COCHABAMBA,COLCAPIRHUA,0309050147,2020-10-09,15313,4,FOOD COMPANY S.A.
10991,COCHABAMBA,COCHABAMBA,0301010778,2020-10-09,24243,3,Fabricación Integral Boliviana - FAINBO
10992,COCHABAMBA,COLCAPIRHUA,0309050147,2020-10-09,15330,4,FOOD COMPANY S.A.
10993,COCHABAMBA,COLCAPIRHUA,0309050147,2020-10-09,37200,4,FOOD COMPANY S.A.
10994,COCHABAMBA,COCHABAMBA,0301010778,2020-10-09,24241,3,Fabricación Integral Boliviana - FAINBO
10995,COCHABAMBA,COCHABAMBA,0301010778,2020-10-09,24242,3,Fabricación Integral Boliviana - FAINBO
10996,COCHABAMBA,COLCAPIRHUA,0309050246,2020-10-10,28920,4,TALLER MECANICO VOLVO SCANIA
10997,COCHABAMBA,COLCAPIRHUA,0309050393,2020-10-10,36101,4,CARPINTERIA EL REY
10998,COCHABAMBA,COLCAPIRHUA,0309050273,2020-10-10,28110,4,FADESA METAL S.R.L.
10999,COCHABAMBA,COLCAPIRHUA,0309050403,2020-10-10,28920,4,CERRAJERIA OLIVERA
11000,COCHABAMBA,COLCAPIRHUA,0309050273,2020-10-10,36102,4,FADESA METAL S.R.L.
11001,COCHABAMBA,COLCAPIRHUA,0000000014,2020-10-10,28110,4,PRO METAL
11002,COCHABAMBA,COLCAPIRHUA,0309050182,2020-10-10,25201,4,INDUSTRIA FABRIPLAST
11003,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001939,2020-10-12,37200,4,SIRECICLA
11004,LA PAZ,EL ALTO,0201043991,2020-10-12,28920,4,TORNERIA REY MONTENEGRO
11005,COCHABAMBA,COCHABAMBA,0301011214,2020-10-12,28920,4,CENTRO GNV CHATOGAS
11006,COCHABAMBA,COCHABAMBA,0301011216,2020-10-12,15411,4,PANADERIA SAAVEDRA I
11007,COCHABAMBA,COCHABAMBA,0301011215,2020-10-12,15411,4,"Panadería ""10 DE SEPTIEMBRE"""
11008,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001939,2020-10-12,37100,4,SIRECICLA
11009,LA PAZ,EL ALTO,0201043993,2020-10-12,20220,4,"BARRACA ""ROLEIS III"""
11010,LA PAZ,EL ALTO,0201043992,2020-10-12,36990,4,"TALLER DE MANEQUIES ""FERNANDEZ"" HECHO EN BOLIVIA"
11011,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000629,2020-10-13,15412,4,"INDUSTRIALIZADORA DE CACAO DE EXPORTACION ""INCADEX""S.R.L."
11012,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000629,2020-10-13,15432,4,"INDUSTRIALIZADORA DE CACAO DE EXPORTACION ""INCADEX""S.R.L."
11013,LA PAZ,EL ALTO,0201043994,2020-10-13,15411,4,PANADERIA MADONNA
11014,COCHABAMBA,SACABA,0310010461,2020-10-13,15411,4,"PANADERIA ""SAN JUAN DE DIOS"""
11015,COCHABAMBA,COLCAPIRHUA,0309050391,2020-10-13,26911,4,ARTESANIAS DE CEMENTO
11016,COCHABAMBA,COCHABAMBA,0301011217,2020-10-14,15411,4,PANADERÍA DEL VALLE
11017,COCHABAMBA,COCHABAMBA,0301011219,2020-10-14,15411,4,"Panadería ""LOS GEMELOS"""
11018,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201001940,2020-10-15,24230,3,SOLNAT MEDICAL
11019,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,0701011208,2020-10-15,25201,4,"Compañia de plasticos ART-LTDA, PI 31"
11020,COCHABAMBA,COLCAPIRHUA,0309050147,2020-10-15,15313,4,FOODS COMPANY S.A.
11021,COCHABAMBA,COLCAPIRHUA,0309050147,2020-10-15,37200,4,FOODS COMPANY S.A.
11022,COCHABAMBA,COLCAPIRHUA,0309050147,2020-10-15,15330,4,FOODS COMPANY S.A.
11023,CHUQUISACA,SUCRE,0101010045,2020-10-15,15530,3,SOCIEDAD INDUSTRIAL DEL SUR S.A.
11024,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000613,2020-10-15,15419,4,REPOSTERIA PIGALLE S.R.L.
11025,COCHABAMBA,COCHABAMBA,0301011221,2020-10-16,28920,4,TORNERÍA SEÑOR DE MAYO
11026,COCHABAMBA,COLCAPIRHUA,0309050273,2020-10-16,28110,4,FADESA MENTAL S.R.L.
11027,CHUQUISACA,SUCRE,0101010413,2020-10-16,24112,3,NESTOR VICENTE RÍOS VELÁSQUEZ
11028,COCHABAMBA,COCHABAMBA,0301011220,2020-10-16,15411,4,"Panadería ""FEDERICO MARTÍNEZ MOLLINEDO"""
11029,COCHABAMBA,COLCAPIRHUA,0309050273,2020-10-16,36102,4,FADESA MENTAL S.R.L.
11030,CHUQUISACA,SUCRE,0101010414,2020-10-16,28910,4,"RESCTIFICADORA DE MOTORES ""RUIZ"""
11031,PANDO,COBIJA,9010100298,2020-10-19,36101,4,BARRACA CARPINTERÍA ARO
11032,PANDO,COBIJA,9010100298,2020-10-19,20220,4,BARRACA CARPINTERÍA ARO
11033,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000078,2020-10-19,24230,3,ESTABLECIMIENTOS FARMACEUTICOS LABORATORIOS ESFASA S.R.L.
11034,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000620,2020-10-20,15411,4,KETAL S.A.
11035,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000620,2020-10-20,15113,4,KETAL S.A.
11036,COCHABAMBA,COLCAPIRHUA,0309050392,2020-10-20,28110,4,PRO-METAL
11037,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000620,2020-10-20,15419,4,KETAL S.A.
11038,COCHABAMBA,COCHABAMBA,0301011223,2020-10-20,15411,4,"Panadería ""Ramon Aro"""
11039,LA PAZ,NUESTRA SEÑORA DE LA PAZ,0201000620,2020-10-20,15499,4,KETAL S.A.
11040,SANTA CRUZ,WARNES,0702010209,2020-10-21,24210,3,"FABRICACION DE ABONO, COMPUESTOS DE NITROGENO PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGRICOLA - SEMAPRO S.R.L."
11041,LA PAZ,EL ALTO,0201043204,2020-10-21,15411,4,"PANIFICADORA ""DOÑA BARBARA"""
11042,SANTA CRUZ,WARNES,0702010209,2020-10-21,24120,3,"FABRICACION DE ABONO, COMPUESTOS DE NITROGENO PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGRICOLA - SEMAPRO S.R.L."
11043,LA PAZ,EL ALTO,0201043996,2020-10-21,15411,4,"PANADERIA ""MAMANI"""
11044,COCHABAMBA,COLCAPIRHUA,0309050393,2020-10-22,36101,4,CARPINTERIA EL REY
11045,LA PAZ,EL ALTO,0201043997,2020-10-22,15411,4,PANADERIA FABIANA AMARU
11046,COCHABAMBA,COLCAPIRHUA,0309050258,2020-10-22,37100,3,METALURGIA CHAVARRIA ISETTA S.A. METALICA S.A
11047,COCHABAMBA,COLCAPIRHUA,0309050394,2020-10-22,26950,4,FABRICA DE PEGAMENTOS ADHESIVOS KANTUTA MIX S.R.L.
11048,COCHABAMBA,COLCAPIRHUA,0309050258,2020-10-22,28920,3,METALURGIA CHAVARRIA ISETTA S.A. METALICA S.A
11049,SANTA CRUZ,MONTERO,0710010672,2020-10-23,15411,4,PANADERIA TINO
11050,SANTA CRUZ,MONTERO,0710010673,2020-10-23,15312,4,INGENIO ARROCERO DIVINO NIÑO
11051,TARIJA,VILLA SAN LORENZO,0605010123,2020-10-26,15112,3,MATADERO DE POLLOS ROMAN MEDRANO
11052,COCHABAMBA,TIQUIPAYA,0309030072,2020-10-28,15411,4,"""NUEVA ESPERANZA"""
11053,COCHABAMBA,COCHABAMBA,0301011226,2020-10-28,25209,4,INDUSTRIAS TECNIPLAST ZENTENO ROWE
11054,COCHABAMBA,COCHABAMBA,0301011226,2020-10-28,36990,4,INDUSTRIAS TECNIPLAST ZENTENO ROWE
11055,COCHABAMBA,COCHABAMBA,0301011226,2020-10-28,17290,4,INDUSTRIAS TECNIPLAST ZENTENO ROWE
11056,COCHABAMBA,COCHABAMBA,0301011226,2020-10-28,22210,4,INDUSTRIAS TECNIPLAST ZENTENO ROWE
